time_sec,command,y,vx,vy,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
16.711,PDO_FEEDBACK_24,-3.9438,0.016,-0.641,100.2,0.0,0.0,0.0,100.5,0.0
16.810,PDO_FEEDBACK_26,-3.9438,0.016,-0.641,100.2,0.0,0.0,0.0,100.5,0.0
16.868,PDO_FEEDBACK_22,-3.9438,0.016,-0.641,100.2,0.0,0.0,0.0,100.5,0.0
16.957,PDO_FEEDBACK_24,-4.1793,0.023,-0.598,100.2,0.0,0.0,0.0,100.5,0.0
17.061,PDO_FEEDBACK_26,-4.1793,0.023,-0.598,100.2,0.0,0.0,0.0,100.5,0.0
17.120,PDO_FEEDBACK_22,-4.1793,0.023,-0.598,100.2,0.0,0.0,0.0,100.5,0.0
17.206,PDO_FEEDBACK_24,-4.1793,0.023,-0.598,100.2,0.0,0.0,0.0,100.5,0.0
17.311,PDO_FEEDBACK_26,-4.421,0.047,-0.5720000000000001,100.2,0.0,0.0,0.0,100.5,0.0
17.377,PDO_FEEDBACK_22,-4.421,0.047,-0.5720000000000001,100.2,0.0,0.0,0.0,100.5,0.0
17.459,PDO_FEEDBACK_24,-4.421,0.047,-0.5720000000000001,100.2,0.0,0.0,0.0,100.5,0.0
17.576,PDO_FEEDBACK_26,-4.421,0.047,-0.5720000000000001,100.2,0.0,0.0,0.0,100.5,0.0
17.618,PDO_FEEDBACK_22,-4.421,0.047,-0.5720000000000001,100.2,0.0,0.0,0.0,100.5,0.0
17.684,CLOSE_22,-4.667,0.052,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
17.724,PDO_FEEDBACK_24,-4.6671000000000005,0.052000000000000005,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
17.819,PDO_FEEDBACK_26,-4.6671000000000005,0.052000000000000005,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
17.868,PDO_FEEDBACK_22,-4.6671000000000005,0.052000000000000005,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
17.888,CLOSE_24,-4.667,0.052,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
17.960,PDO_FEEDBACK_24,-4.6671000000000005,0.052000000000000005,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
18.059,PDO_FEEDBACK_26,-4.6671000000000005,0.052000000000000005,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
18.095,CLOSE_26,-4.667,0.052,-0.623,100.2,0.0,0.0,0.0,100.5,0.0
18.118,PDO_FEEDBACK_22,-4.6671000000000005,0.052000000000000005,-0.623,98.7,11.8,0.0,0.0,100.5,0.0
18.221,PDO_FEEDBACK_24,-4.6671000000000005,0.052000000000000005,-0.623,98.7,11.8,0.0,0.0,100.5,0.0
18.339,PDO_FEEDBACK_26,-4.6671000000000005,0.015,-0.609,98.7,11.8,0.0,0.0,100.5,0.0
18.354,OPEN_22,-4.915,0.015,-0.609,98.7,11.8,0.0,0.0,100.5,0.0
18.406,PDO_FEEDBACK_22,-4.9145,0.015,-0.609,94.4,17.7,0.0,0.0,100.5,0.0
18.472,PDO_FEEDBACK_24,-4.9145,0.015,-0.609,94.4,17.7,0.0,0.0,100.5,0.0
18.570,OPEN_26,-4.915,0.015,-0.609,94.4,17.7,0.0,0.0,100.5,0.0
18.573,PDO_FEEDBACK_26,-4.9145,0.015,-0.609,94.4,17.7,0.0,0.0,98.2,13.8
18.618,PDO_FEEDBACK_22,-4.9145,0.015,-0.609,90.1,14.8,0.0,0.0,98.2,13.8
18.719,PDO_FEEDBACK_24,-4.9145,0.015,-0.609,90.1,14.8,0.0,0.0,98.2,13.8
18.816,PDO_FEEDBACK_26,-5.150799999999999,-0.02,-0.601,90.1,14.8,0.0,0.0,94.4,14.6
18.868,PDO_FEEDBACK_22,-5.150799999999999,-0.02,-0.601,89.6,0.0,0.0,0.0,94.4,14.6
18.958,PDO_FEEDBACK_24,-5.3972,0.03,-0.5630000000000001,89.6,0.0,0.0,0.0,94.4,14.6
19.063,PDO_FEEDBACK_26,-5.3972,0.03,-0.5630000000000001,89.6,0.0,0.0,0.0,93.6,0.0
19.129,PDO_FEEDBACK_22,-5.3972,0.03,-0.5630000000000001,91.3,13.1,0.0,0.0,93.6,0.0
19.214,PDO_FEEDBACK_24,-5.3972,0.03,-0.5630000000000001,91.3,13.1,0.0,0.0,93.6,0.0
19.321,PDO_FEEDBACK_26,-5.646,0.012,-0.665,91.3,13.1,0.0,0.0,94.9,12.4
19.390,PDO_FEEDBACK_22,-5.646,0.012,-0.665,95.6,18.0,0.0,0.0,94.9,12.4
19.462,PDO_FEEDBACK_24,-5.646,0.012,-0.665,95.6,18.0,0.0,0.0,94.9,12.4
19.561,PDO_FEEDBACK_26,-5.646,0.012,-0.665,95.6,18.0,0.0,0.0,98.9,16.5
19.637,PDO_FEEDBACK_22,-5.646,0.012,-0.665,100.0,0.0,0.0,0.0,98.9,16.5
19.725,PDO_FEEDBACK_24,-5.8918,0.008,-0.618,100.0,0.0,0.0,0.0,98.9,16.5
19.813,PDO_FEEDBACK_26,-5.8918,0.008,-0.618,100.0,0.0,0.0,0.0,100.5,0.0
19.878,PDO_FEEDBACK_22,-5.8918,0.008,-0.618,100.5,0.0,0.0,0.0,100.5,0.0
19.957,PDO_FEEDBACK_24,-5.8918,0.008,-0.618,100.5,0.0,0.0,0.0,100.5,0.0
20.059,PDO_FEEDBACK_26,-5.8918,0.008,-0.618,100.5,0.0,0.0,0.0,100.5,0.0
20.120,PDO_FEEDBACK_22,-6.1402,0.035,-0.632,100.5,0.0,0.0,0.0,100.5,0.0
20.214,PDO_FEEDBACK_24,-6.1402,0.035,-0.632,100.5,0.0,0.0,0.0,100.5,0.0
20.323,PDO_FEEDBACK_26,-6.1402,0.035,-0.632,100.5,0.0,0.0,0.0,100.5,0.0
20.373,PDO_FEEDBACK_22,-6.1402,0.035,-0.632,100.5,0.0,0.0,0.0,100.5,0.0
20.456,PDO_FEEDBACK_24,-6.1402,0.035,-0.632,100.5,0.0,0.0,0.0,100.5,0.0
20.559,PDO_FEEDBACK_26,-6.3848,-0.001,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
20.617,PDO_FEEDBACK_22,-6.3848,-0.001,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
20.706,PDO_FEEDBACK_24,-6.3848,-0.001,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
20.810,PDO_FEEDBACK_26,-6.3848,-0.001,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
20.888,PDO_FEEDBACK_22,-6.3848,0.014,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
20.953,PDO_FEEDBACK_24,-6.6341,0.014,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
21.059,PDO_FEEDBACK_26,-6.6341,0.014,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
21.132,PDO_FEEDBACK_22,-6.6341,0.014,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
21.210,PDO_FEEDBACK_24,-6.6341,0.014,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
21.314,PDO_FEEDBACK_26,-6.8811,0.002,-0.623,100.5,0.0,0.0,0.0,100.5,0.0
21.370,PDO_FEEDBACK_22,-6.8811,0.002,-0.623,100.5,0.0,0.0,0.0,100.5,0.0
21.458,PDO_FEEDBACK_24,-6.8811,0.002,-0.623,100.5,0.0,0.0,0.0,100.5,0.0
21.573,PDO_FEEDBACK_26,-6.8811,0.002,-0.623,100.5,0.0,0.0,0.0,100.5,0.0
21.622,PDO_FEEDBACK_22,-6.8811,0.002,-0.623,100.5,0.0,0.0,0.0,100.5,0.0
21.707,PDO_FEEDBACK_24,-7.1343,-0.032,-0.631,100.5,0.0,0.0,0.0,100.5,0.0
21.823,PDO_FEEDBACK_26,-7.1343,-0.032,-0.631,100.5,0.0,0.0,0.0,100.5,0.0
21.876,PDO_FEEDBACK_22,-7.1343,-0.032,-0.631,100.5,0.0,0.0,0.0,100.5,0.0
21.952,PDO_FEEDBACK_24,-7.1343,-0.032,-0.631,100.5,0.0,0.0,0.0,100.5,0.0
22.061,PDO_FEEDBACK_26,-7.1343,-0.032,-0.631,100.5,0.0,0.0,0.0,100.5,0.0
22.123,PDO_FEEDBACK_22,-7.3885,0.006,-0.668,100.5,0.0,0.0,0.0,100.5,0.0
22.204,PDO_FEEDBACK_24,-7.3885,0.006,-0.668,100.5,0.0,0.0,0.0,100.5,0.0
22.308,PDO_FEEDBACK_26,-7.3885,0.006,-0.668,100.5,0.0,0.0,0.0,100.5,0.0
22.370,PDO_FEEDBACK_22,-7.3885,0.006,-0.668,100.5,0.0,0.0,0.0,100.5,0.0
22.453,PDO_FEEDBACK_24,-7.3885,0.006,-0.668,100.5,0.0,0.0,0.0,100.5,0.0
22.568,PDO_FEEDBACK_26,-7.6324,0.027,-0.621,100.5,0.0,0.0,0.0,100.5,0.0
22.629,PDO_FEEDBACK_22,-7.6324,0.027,-0.621,100.5,0.0,0.0,0.0,100.5,0.0
22.710,PDO_FEEDBACK_24,-7.6324,0.027,-0.621,100.5,0.0,0.0,0.0,100.5,0.0
22.809,PDO_FEEDBACK_26,-7.6324,0.027,-0.621,100.5,0.0,0.0,0.0,100.5,0.0
22.871,PDO_FEEDBACK_22,-7.6324,0.027,-0.621,100.5,0.0,0.0,0.0,100.5,0.0
22.978,PDO_FEEDBACK_24,-7.8804,-0.009000000000000001,-0.599,100.5,0.0,0.0,0.0,100.5,0.0
23.058,PDO_FEEDBACK_26,-7.8804,-0.009000000000000001,-0.599,100.5,0.0,0.0,0.0,100.5,0.0
23.117,PDO_FEEDBACK_22,-7.8804,-0.009000000000000001,-0.599,100.5,0.0,0.0,0.0,100.5,0.0
23.216,PDO_FEEDBACK_24,-7.8804,-0.009000000000000001,-0.599,100.5,0.0,0.0,0.0,100.5,0.0
23.308,PDO_FEEDBACK_26,-8.1252,0.011,-0.633,100.5,0.0,0.0,0.0,100.5,0.0
23.376,PDO_FEEDBACK_22,-8.1252,0.011,-0.633,100.5,0.0,0.0,0.0,100.5,0.0
23.491,PDO_FEEDBACK_24,-8.1252,0.011,-0.633,100.5,0.0,0.0,0.0,100.5,0.0
23.558,PDO_FEEDBACK_26,-8.1252,0.011,-0.633,100.5,0.0,0.0,0.0,100.5,0.0
23.617,PDO_FEEDBACK_22,-8.1252,0.011,-0.633,100.5,0.0,0.0,0.0,100.5,0.0
23.700,CLOSE_24,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
23.716,PDO_FEEDBACK_24,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
23.809,PDO_FEEDBACK_26,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
23.870,PDO_FEEDBACK_22,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
23.955,PDO_FEEDBACK_24,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
24.064,PDO_FEEDBACK_26,-8.371,0.045,-0.617,100.5,0.0,0.0,0.0,100.5,0.0
24.093,OPEN_22,-8.616,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.118,PDO_FEEDBACK_22,-8.6164,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.221,PDO_FEEDBACK_24,-8.6164,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.316,PDO_FEEDBACK_26,-8.6164,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.371,PDO_FEEDBACK_22,-8.6164,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.459,PDO_FEEDBACK_24,-8.6164,0.015,-0.634,100.5,0.0,0.0,0.0,100.5,0.0
24.558,PDO_FEEDBACK_26,-8.8683,0.01,-0.603,100.5,0.0,0.0,0.0,100.5,0.0
24.617,PDO_FEEDBACK_22,-8.8683,0.01,-0.603,100.5,0.0,0.0,0.0,100.5,0.0
24.706,PDO_FEEDBACK_24,-8.8683,0.01,-0.603,100.5,0.0,0.0,0.0,100.5,0.0
24.813,PDO_FEEDBACK_26,-8.8683,0.01,-0.603,100.5,0.0,0.0,0.0,100.5,0.0
24.867,PDO_FEEDBACK_22,-8.8683,0.01,-0.603,100.5,0.0,0.0,0.0,100.5,0.0
24.972,PDO_FEEDBACK_24,-9.1203,0.0,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
25.058,PDO_FEEDBACK_26,-9.1203,0.0,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
25.116,PDO_FEEDBACK_22,-9.1203,0.0,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
25.205,PDO_FEEDBACK_24,-9.1203,0.0,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
25.329,PDO_FEEDBACK_26,-9.3699,-0.007,-0.635,100.5,0.0,0.0,0.0,100.5,0.0
25.435,PDO_FEEDBACK_22,-9.3699,-0.007,-0.635,100.5,0.0,0.0,0.0,100.5,0.0
25.482,PDO_FEEDBACK_24,-9.3699,-0.007,-0.635,100.5,0.0,0.0,0.0,100.5,0.0
25.586,PDO_FEEDBACK_26,-9.3699,-0.007,-0.635,100.5,0.0,0.0,0.0,100.5,0.0
25.628,PDO_FEEDBACK_22,-9.3699,-0.007,-0.635,100.5,0.0,0.0,0.0,100.5,0.0
25.714,PDO_FEEDBACK_24,-9.6195,-0.025,-0.614,100.5,0.0,0.0,0.0,100.5,0.0
25.813,PDO_FEEDBACK_26,-9.6195,-0.025,-0.614,100.5,0.0,0.0,0.0,100.5,0.0
25.866,PDO_FEEDBACK_22,-9.6195,-0.025,-0.614,100.5,0.0,0.0,0.0,100.5,0.0
25.952,PDO_FEEDBACK_24,-9.6195,-0.025,-0.614,100.5,0.0,0.0,0.0,100.5,0.0
26.057,PDO_FEEDBACK_26,-9.6195,-0.025,-0.614,100.5,0.0,0.0,0.0,100.5,0.0
26.120,PDO_FEEDBACK_22,-9.871,0.01,-0.63,100.5,0.0,0.0,0.0,100.5,0.0
26.207,PDO_FEEDBACK_24,-9.871,0.01,-0.63,100.5,0.0,0.0,0.0,100.5,0.0
26.329,PDO_FEEDBACK_26,-9.871,0.01,-0.63,100.5,0.0,0.0,0.0,100.5,0.0
26.369,PDO_FEEDBACK_22,-9.871,0.01,-0.63,100.5,0.0,0.0,0.0,100.5,0.0
26.462,PDO_FEEDBACK_24,-9.871,0.01,-0.63,100.5,0.0,0.0,0.0,100.5,0.0
26.565,PDO_FEEDBACK_26,-10.1118,0.054,-0.606,100.5,0.0,0.0,0.0,100.5,0.0
26.621,PDO_FEEDBACK_22,-10.1118,0.054,-0.606,100.5,0.0,0.0,0.0,100.5,0.0
26.704,PDO_FEEDBACK_24,-10.1118,0.054,-0.606,100.5,0.0,0.0,0.0,100.5,0.0
26.808,PDO_FEEDBACK_26,-10.1118,0.054,-0.606,100.5,0.0,0.0,0.0,100.5,0.0
26.866,PDO_FEEDBACK_22,-10.1118,0.054,-0.606,100.5,0.0,0.0,0.0,100.5,0.0
26.953,PDO_FEEDBACK_24,-10.3528,0.004,-0.622,100.5,0.0,0.0,0.0,100.5,0.0
27.056,PDO_FEEDBACK_26,-10.3528,0.004,-0.622,100.5,0.0,0.0,0.0,100.5,0.0
27.120,PDO_FEEDBACK_22,-10.3528,0.004,-0.622,100.5,0.0,0.0,0.0,100.5,0.0
27.241,PDO_FEEDBACK_24,-10.3528,0.004,-0.622,100.5,0.0,0.0,0.0,100.5,0.0
27.378,PDO_FEEDBACK_26,-10.6066,-0.009000000000000001,-0.675,100.5,0.0,0.0,0.0,100.5,0.0
27.431,PDO_FEEDBACK_22,-10.6066,-0.009000000000000001,-0.675,100.5,0.0,0.0,0.0,100.5,0.0
27.517,PDO_FEEDBACK_24,-10.6066,-0.009000000000000001,-0.675,100.5,0.0,0.0,0.0,100.5,0.0
27.609,PDO_FEEDBACK_26,-10.6066,-0.009000000000000001,-0.675,100.5,0.0,0.0,0.0,100.5,0.0
27.653,PDO_FEEDBACK_22,-10.6066,-0.009000000000000001,-0.675,100.5,0.0,0.0,0.0,100.5,0.0
27.702,PDO_FEEDBACK_24,-10.854700000000001,-0.009000000000000001,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
27.809,PDO_FEEDBACK_26,-10.854700000000001,-0.009000000000000001,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
27.872,PDO_FEEDBACK_22,-10.854700000000001,-0.009000000000000001,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
27.951,PDO_FEEDBACK_24,-10.854700000000001,-0.009000000000000001,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.056,PDO_FEEDBACK_26,-10.854700000000001,-0.009000000000000001,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.179,PDO_FEEDBACK_22,-11.1107,-0.015,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
28.280,PDO_FEEDBACK_24,-11.1107,-0.015,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
28.387,PDO_FEEDBACK_26,-11.1107,-0.015,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
28.440,PDO_FEEDBACK_22,-11.1107,-0.015,-0.624,100.5,0.0,0.0,0.0,100.5,0.0
28.518,PDO_FEEDBACK_24,-11.3595,-0.015,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.631,PDO_FEEDBACK_26,-11.3595,-0.015,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.668,PDO_FEEDBACK_22,-11.3595,-0.015,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.725,PDO_FEEDBACK_24,-11.3595,-0.015,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.810,PDO_FEEDBACK_26,-11.3595,-0.015,-0.651,100.5,0.0,0.0,0.0,100.5,0.0
28.929,PDO_FEEDBACK_22,-11.6014,-0.001,-0.586,100.5,0.0,0.0,0.0,100.5,0.0
28.976,PDO_FEEDBACK_24,-11.6014,-0.001,-0.586,100.5,0.0,0.0,0.0,100.5,0.0
29.062,PDO_FEEDBACK_26,-11.6014,-0.001,-0.586,100.5,0.0,0.0,0.0,100.5,0.0
29.148,PDO_FEEDBACK_22,-11.6014,-0.001,-0.586,100.5,0.0,0.0,0.0,100.5,0.0
29.202,PDO_FEEDBACK_24,-11.6014,-0.001,-0.586,100.5,0.0,0.0,0.0,100.5,0.0
29.334,PDO_FEEDBACK_26,-11.8518,-0.024,-0.637,100.5,0.0,0.0,0.0,100.5,0.0
29.399,PDO_FEEDBACK_22,-11.8518,-0.024,-0.637,100.5,0.0,0.0,0.0,100.5,0.0
29.505,PDO_FEEDBACK_24,-11.8518,-0.024,-0.637,100.5,0.0,0.0,0.0,100.5,0.0
29.593,PDO_FEEDBACK_26,-11.8518,-0.024,-0.637,100.5,0.0,0.0,0.0,100.5,0.0
29.749,OPEN_22,-12.095,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
29.760,PDO_FEEDBACK_22,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
29.864,PDO_FEEDBACK_24,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
29.920,PDO_FEEDBACK_26,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
29.954,CLOSE_24,-12.095,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.003,PDO_FEEDBACK_22,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.055,PDO_FEEDBACK_24,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.090,PDO_FEEDBACK_26,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.123,PDO_FEEDBACK_22,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.160,CLOSE_26,-12.095,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.201,PDO_FEEDBACK_24,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.314,PDO_FEEDBACK_26,-12.0949,0.011,-0.616,100.5,0.0,0.0,0.0,100.5,0.0
30.401,PDO_FEEDBACK_22,-12.0949,0.018000000000000002,-0.626,100.5,0.0,0.0,0.0,100.5,0.0
30.499,PDO_FEEDBACK_24,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,100.5,0.0
30.568,PDO_FEEDBACK_26,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,99.2,10.0
30.632,PDO_FEEDBACK_22,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,99.2,10.0
30.714,PDO_FEEDBACK_24,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,99.2,10.0
30.822,PDO_FEEDBACK_26,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,95.1,18.6
30.866,PDO_FEEDBACK_22,-12.589,0.019,-0.626,100.5,0.0,0.0,0.0,95.1,18.6
30.953,PDO_FEEDBACK_24,-12.8369,-0.004,-0.607,100.5,0.0,0.0,0.0,95.1,18.6
31.056,PDO_FEEDBACK_26,-12.8369,-0.004,-0.607,100.5,0.0,0.0,0.0,90.3,19.7
31.116,PDO_FEEDBACK_22,-12.8369,-0.004,-0.607,100.5,0.0,0.0,0.0,90.3,19.7
31.200,PDO_FEEDBACK_24,-12.8369,-0.004,-0.607,100.5,0.0,0.0,0.0,90.3,19.7
31.314,PDO_FEEDBACK_26,-13.088500000000002,0.025,-0.679,100.5,0.0,0.0,0.0,85.2,20.0
31.366,PDO_FEEDBACK_22,-13.088500000000002,0.025,-0.679,100.5,0.0,0.0,0.0,85.2,20.0
31.464,PDO_FEEDBACK_24,-13.088500000000002,0.025,-0.679,100.5,0.0,0.0,0.0,85.2,20.0
31.560,PDO_FEEDBACK_26,-13.088500000000002,0.025,-0.679,100.5,0.0,0.0,0.0,80.7,18.6
31.626,PDO_FEEDBACK_22,-13.088500000000002,0.025,-0.679,100.5,0.0,0.0,0.0,80.7,18.6
31.701,PDO_FEEDBACK_24,-13.3421,0.009000000000000001,-0.674,100.5,0.0,0.0,0.0,80.7,18.6
31.810,PDO_FEEDBACK_26,-13.3421,0.009000000000000001,-0.674,100.5,0.0,0.0,0.0,76.4,18.0
31.866,PDO_FEEDBACK_22,-13.3421,0.009000000000000001,-0.674,100.5,0.0,0.0,0.0,76.4,18.0
31.952,PDO_FEEDBACK_24,-13.3421,0.009000000000000001,-0.674,100.5,0.0,0.0,0.0,76.4,18.0
32.054,PDO_FEEDBACK_26,-13.3421,0.009000000000000001,-0.674,100.5,0.0,0.0,0.0,72.1,17.3
32.136,PDO_FEEDBACK_22,-13.5972,-0.005,-0.626,100.5,0.0,0.0,0.0,72.1,17.3
32.200,PDO_FEEDBACK_24,-13.5972,-0.005,-0.626,100.5,0.0,0.0,0.0,72.1,17.3
32.307,PDO_FEEDBACK_26,-13.5972,-0.005,-0.626,100.5,0.0,0.0,0.0,67.7,17.5
32.366,PDO_FEEDBACK_22,-13.5972,-0.005,-0.626,100.5,0.0,0.0,0.0,67.7,17.5
32.451,PDO_FEEDBACK_24,-13.5972,-0.005,-0.626,100.5,0.0,0.0,0.0,67.7,17.5
32.555,PDO_FEEDBACK_26,-13.843900000000001,0.068,-0.649,100.5,0.0,0.0,0.0,63.4,15.9
32.621,PDO_FEEDBACK_22,-13.843900000000001,0.068,-0.649,100.5,0.0,0.0,0.0,63.4,15.9
32.703,PDO_FEEDBACK_24,-13.843900000000001,0.068,-0.649,100.5,0.0,0.0,0.0,63.4,15.9
32.806,PDO_FEEDBACK_26,-13.843900000000001,0.068,-0.649,100.5,0.0,0.0,0.0,59.1,16.1
32.866,PDO_FEEDBACK_22,-13.843900000000001,0.068,-0.649,100.5,0.0,0.0,0.0,59.1,16.1
32.950,PDO_FEEDBACK_24,-14.092600000000001,0.028,-0.629,100.5,0.0,0.0,0.0,59.1,16.1
33.054,PDO_FEEDBACK_26,-14.092600000000001,0.028,-0.629,100.5,0.0,0.0,0.0,54.8,17.0
33.117,PDO_FEEDBACK_22,-14.092600000000001,0.028,-0.629,100.5,0.0,0.0,0.0,54.8,17.0
33.206,PDO_FEEDBACK_24,-14.092600000000001,0.028,-0.629,100.5,0.0,0.0,0.0,54.8,17.0
33.307,PDO_FEEDBACK_26,-14.3449,-0.016,-0.671,100.5,0.0,0.0,0.0,50.5,18.1
33.369,PDO_FEEDBACK_22,-14.3449,-0.016,-0.671,100.5,0.0,0.0,0.0,50.5,18.1
